source,ref_text,doi,verify_source,verify_title,verify_year,doi_resolves,status
T010_W3_VERIFY_REPAIR__deepseek-chat.txt,"Du, Y., Li, S., Torralba, A., Tenenbaum, J., & Mordatch, I. (2024). Improving factuality and reasoning in language models through multiagent debate. *Proceedings of the 41st International Conference o",,no_doi,,,,no_doi
T010_W3_VERIFY_REPAIR__deepseek-chat.txt,"Zheng, L., Chiang, W. L., Sheng, Y., Zhuang, S., Wu, Z., Zhuang, Y., ... & Stoica, I. (2024). AutoGen: Enabling next-gen LLM applications via multi-agent conversations. *Proceedings of the 18th USENIX",,no_doi,,,,no_doi
T011_W0_DIRECT__deepseek-chat.txt,"The challenge of ensuring reproducibility in LLM-assisted writing workflows intersects with broader software engineering concerns around provenance tracking, version control, and computational environ",,no_doi,,,,no_doi
T011_W0_DIRECT__deepseek-chat.txt,"J. White, Q. Fu, S. Hays, M. Sandborn, C. Olea, H. Gilbert, A. Elnashar, J. Spencer-Smith, and D. C. Schmidt, ""A Prompt Pattern Catalog to Enhance Prompt Engineering with ChatGPT,"" *arXiv preprint arX",,no_doi,,,,no_doi
T011_W0_DIRECT__deepseek-chat.txt,"L. Chen, M. Zaharia, and J. Zou, ""FrugalGPT: How to Use Large Language Models While Reducing Cost and Improving Performance,"" *arXiv preprint arXiv:2305.05176*, 2023.",,no_doi,,,,no_doi
T011_W1_CAUTIOUS__deepseek-chat.txt,"The challenge of achieving reproducibility in LLM-assisted writing workflows intersects with several established research areas. Prior work on computational reproducibility in data science, such as th",,no_doi,,,,no_doi
T011_W1_CAUTIOUS__deepseek-chat.txt,"Sculley, D., Holt, G., Golovin, D., Davydov, E., Phillips, T., Ebner, D., Chaudhary, V., Young, M., Crespo, J.-F., & Dennison, D. (2015). Hidden technical debt in machine learning systems. *Advances i",,no_doi,,,,no_doi
T011_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"The pursuit of reproducible LLM-assisted writing workflows intersects with several software engineering practices, though the retrieved literature offers limited direct guidance. Work on prompt engine",,no_doi,,,,no_doi
T011_W3_VERIFY_REPAIR__deepseek-chat.txt,The challenge of reproducibility in LLM-assisted writing workflows intersects with established software engineering practices for managing non-deterministic tools and data pipelines. Prior work has em,,no_doi,,,,no_doi
T011_W3_VERIFY_REPAIR__deepseek-chat.txt,"Pineau, J., Vincent-Lamarre, P., Sinha, K., Larivière, V., Beygelzimer, A., d'Alché-Buc, F., ... & Larochelle, H. (2021). Improving reproducibility in machine learning research (a report from the Neur",,no_doi,,,,no_doi
T011_W3_VERIFY_REPAIR__deepseek-chat.txt,"Gao, L., Madaan, A., Zhou, S., Alon, U., Liu, P., Yang, Y., ... & Neubig, G. (2023). PAL: Program-aided language models. *Proceedings of the 40th International Conference on Machine Learning (ICML)*, ",,no_doi,,,,no_doi
T012_W0_DIRECT__deepseek-chat.txt,近年来，随着大语言模型（LLM）在辅助写作场景中的广泛应用，如何确保生成内容的可追溯性与可复现性成为研究热点。审计日志作为记录系统行为的关键机制，在相关工作中主要围绕三个维度展开：日志结构化设计、内容溯源方法以及隐私与合规性保障。在日志结构化方面，[1] 提出了一种基于事件溯源（Event Sourcing）的日志框架，将LLM的每次推理请求、输入上下文、模型版本及输出结果以不可变事件形式存储，便,,no_doi,,,,no_doi
T012_W1_CAUTIOUS__deepseek-chat.txt,面向大模型辅助写作系统的可复现审计日志记录，是确保内容溯源、模型行为可解释性与合规性的关键基础设施。相关工作可归纳为三个方向。首先，在日志结构化与可复现性方面，传统数据库审计如 Brewer 等提出的不可变日志模型 [1] 为审计链提供了基础，但大模型生成内容具有概率性，需结合输入上下文与模型版本。近期工作如 Zhang 等提出了基于因果日志的生成溯源框架 [2]，通过记录提示词、模型参数与采样种,,no_doi,,,,no_doi
T012_W1_CAUTIOUS__deepseek-chat.txt,ISO 15489-1:2016. (2016). Information and documentation — Records management — Part 1: Concepts and principles. *International Organization for Standardization*. (注：标准无DOI，可提供URL: https://www.iso.org/,,no_doi,,,,no_doi
T012_W2_RETRIEVAL_FIRST__deepseek-chat.txt,现有研究主要从系统架构设计、日志内容规范与隐私保护三个维度探讨大模型辅助写作系统的审计日志可复现性问题。在系统架构层面，[1]提出了一种基于区块链的分布式日志记录框架，通过将每次模型调用与用户编辑行为哈希上链，确保日志的不可篡改性与可追溯性，但其在高频写作场景下的存储开销问题尚未解决。[2]则设计了轻量级日志压缩算法，通过差分记录（仅存储与上一次状态的差异）降低存储成本，同时保留完整的状态重建能力,,no_doi,,,,no_doi
T012_W3_VERIFY_REPAIR__deepseek-chat.txt,大模型辅助写作系统的审计日志记录面临可复现性与可信性的双重挑战。相关工作可归纳为三个方向。第一，基于版本控制与差异追踪的方法。例如，[1] 提出将文档修改记录与模型输出共同存储于 Git 仓库，并通过哈希链确保日志不可篡改，但该方法未考虑模型输入提示（prompt）的完整捕获。第二，面向大模型交互的日志标准。OpenAI 在 [2] 中定义了 Chat Completions API 的日志字段，,,no_doi,,,,no_doi
T012_W3_VERIFY_REPAIR__deepseek-chat.txt,OpenAI. (2023). API Reference: Chat Completions. *OpenAI Documentation*. https://platform.openai.com/docs/api-reference/chat,,no_doi,,,,no_doi
T013_W0_DIRECT__deepseek-chat.txt,The phenomenon of hallucinated references—fabricated or nonexistent citations generated by large language models (LLMs)—poses a significant and growing threat to the integrity of scholarly publishing ,,no_doi,,,,no_doi
T013_W0_DIRECT__deepseek-chat.txt,"Heaven, W. D. (2024). AI peer reviewers are here—and they’re making mistakes. *MIT Technology Review*. https://www.technologyreview.com/2024/03/20/1089856/ai-peer-reviewers-mistakes/",,no_doi,,,,no_doi
T013_W1_CAUTIOUS__deepseek-chat.txt,"The proliferation of large language models (LLMs) in academic writing has introduced a distinct risk to scholarly integrity: the generation of plausible but nonexistent references, commonly termed “ha",,no_doi,,,,no_doi
T013_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"The proliferation of hallucinated references in scholarly publishing, particularly those generated by large language models (LLMs), poses significant risks to the integrity of peer review and the broa",,no_doi,,,,no_doi
T013_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Heaven, W. D. (2023). ChatGPT is going to change peer review as we know it. *MIT Technology Review*, 126(4), 10–12. (No DOI provided; available at technologyreview.com)",,no_doi,,,,no_doi
T013_W3_VERIFY_REPAIR__deepseek-chat.txt,"The proliferation of large language models (LLMs) in academic writing has introduced a critical vulnerability: the generation of plausible but fabricated references, often termed ""hallucinations."" Ear",,no_doi,,,,no_doi
T013_W3_VERIFY_REPAIR__deepseek-chat.txt,"Heaven, W. D. (2023). ChatGPT is a black box: How AI research can break it open. *MIT Technology Review*. Retrieved from https://www.technologyreview.com/2023/06/08/1074287/chatgpt-black-box-ai-resear",,no_doi,,,,no_doi
T014_W0_DIRECT__deepseek-chat.txt,近年来，随着大型语言模型（LLMs）在学术写作辅助中的广泛应用，AI生成的“幻觉引用”（hallucinated references）——即看似真实但实际不存在或内容完全错误的文献条目——已成为学术出版与同行评审中的新兴风险。已有研究系统性地揭示了这一问题的普遍性与危害。例如，Walters与Wilder（2023）通过实验发现，ChatGPT生成的参考文献中有高达30%-40%为完全虚构，且其,,no_doi,,,,no_doi
T014_W1_CAUTIOUS__deepseek-chat.txt,近年来，随着大型语言模型（LLMs）在学术写作辅助中的普及，AI 生成的幻觉引用（hallucinated citations）对学术出版和同行评审构成了系统性风险。相关工作首先关注了幻觉引用的普遍性与特征。例如，Walters（2024）通过系统测试发现，ChatGPT 生成的参考文献中有 30%–40% 为虚构，且这些虚假条目常包含看似合理但实际不存在的作者、标题或期刊信息 [1]。这一现象在,,no_doi,,,,no_doi
T014_W2_RETRIEVAL_FIRST__deepseek-chat.txt,近年来，随着生成式人工智能（AI）在学术写作中的广泛应用，AI生成的幻觉引用（即虚构或错误拼合的参考文献）对学术出版和同行评审构成了显著风险。现有研究主要从检测方法、影响评估和应对策略三个层面展开。例如，[1] 系统性地总结了AI生成文本中幻觉引用的普遍性，指出其可能误导审稿人和读者，破坏学术记录的可靠性。针对检测手段，[2] 提出了一种基于语义相似度和引用上下文验证的自动化工具，能够有效识别虚构,,no_doi,,,,no_doi
T014_W3_VERIFY_REPAIR__deepseek-chat.txt,近年来，随着大语言模型在学术写作中的广泛应用，AI生成的虚假引用（即“幻觉引用”）已成为学术出版与同行评审领域的新兴风险。已有研究系统性地揭示了这一现象的普遍性与危害性。例如，Walters与Wilder（2023）通过实验发现，ChatGPT生成的参考文献中有27%至46%为虚构，且这些虚构引用往往包含真实的作者名与期刊名，但搭配不存在的文章标题或页码，极具迷惑性[1]。van Dis等人（20,,no_doi,,,,no_doi
T015_W0_DIRECT__deepseek-chat.txt,"Evaluating Retrieval-Augmented Generation (RAG) systems requires metrics that assess both the retrieval and generation components, as well as their integration. Early work focused on component-wise ev",,no_doi,,,,no_doi
T015_W1_CAUTIOUS__deepseek-chat.txt,The evaluation of retrieval-augmented generation (RAG) systems has evolved from simple end-task accuracy to multi-dimensional metrics that assess both retrieval quality and generative fidelity. Early ,,no_doi,,,,no_doi
T015_W2_RETRIEVAL_FIRST__deepseek-chat.txt,"Evaluating retrieval-augmented generation (RAG) systems requires a multifaceted approach, as the literature commonly distinguishes between component-level and end-to-end metrics. For the retrieval com",,no_doi,,,,no_doi
T015_W3_VERIFY_REPAIR__deepseek-chat.txt,"The evaluation of retrieval-augmented generation (RAG) systems has become a critical area of research, leading to the development of several standardized metrics that assess both the retrieval and gen",,no_doi,,,,no_doi
T015_W3_VERIFY_REPAIR__deepseek-chat.txt,"Es, S., et al. (2023). RAGAS: Automated Evaluation of Retrieval Augmented Generation. arXiv preprint arXiv:2309.15217.",,no_doi,,,,no_doi
T015_W3_VERIFY_REPAIR__deepseek-chat.txt,"Chen, J., et al. (2024). RGB: A Comprehensive Benchmark for Retrieval-Augmented Generation. Advances in Neural Information Processing Systems, 36.",,no_doi,,,,no_doi
T016_W0_DIRECT__deepseek-chat.txt,"在检索增强生成（Retrieval-Augmented Generation, RAG）系统的评估研究中，引用可靠性（Citation Reliability）已成为一个关键质量维度，其核心在于衡量生成内容中引用来源的准确性、相关性与可验证性。现有工作主要从三个层面探索与引用可靠性最相关的指标。首先，在引用准确性方面，Shahul等[1]提出了“答案忠实性”（Answer Faithfulness",,no_doi,,,,no_doi
T016_W1_CAUTIOUS__deepseek-chat.txt,在检索增强生成（RAG）系统的评估中，引用可靠性（Citation Reliability）已成为衡量系统可信度与事实性的关键维度。相关工作主要围绕引用准确性、引用与生成内容的一致性、以及引用来源的权威性展开。Shahul等人在RAGAS框架中首次系统化地提出了引用精度（Citation Precision）与引用召回（Citation Recall）指标，前者衡量生成内容中每句是否被至少一个正确,,no_doi,,,,no_doi
T016_W1_CAUTIOUS__deepseek-chat.txt,"Shahul, E. S., Soman, K., James, J., & Nair, S. (2023). RAGAS: Automated Evaluation of Retrieval Augmented Generation. *arXiv preprint arXiv:2309.15217*. https://arxiv.org/abs/2309.15217",,no_doi,,,,no_doi
T016_W1_CAUTIOUS__deepseek-chat.txt,"Liu, J., Huang, J., Chen, D., & Choi, Y. (2024). Evaluating Attribution in Retrieval-Augmented Generation: A Benchmark and Metrics. *Proceedings of the 2024 Conference of the North American Chapter of",,no_doi,,,,no_doi
T016_W1_CAUTIOUS__deepseek-chat.txt,"Kamalloo, E., Joty, S., & Lin, J. (2024). Evaluating the Reliability of Citations in Retrieval-Augmented Generation Systems. *arXiv preprint arXiv:2404.06753*. https://arxiv.org/abs/2404.06753",,no_doi,,,,no_doi
T016_W2_RETRIEVAL_FIRST__deepseek-chat.txt,在RAG系统的评估研究中，引用可靠性（citation reliability）已成为衡量系统可信度与可解释性的关键维度。现有文献主要从引用准确性、忠实性（faithfulness）以及溯源能力三个层面展开探讨。Gao等人[1]在其综述中系统梳理了RAG评估的多个维度，明确指出引用准确性是衡量系统输出是否忠实于检索文档的核心指标，并提出了基于引用标注的自动化评估方法。类似地，Liu等人[2]聚焦于,,no_doi,,,,no_doi
T016_W2_RETRIEVAL_FIRST__deepseek-chat.txt,（注：由于候选文献列表未提供具体条目，以上参考文献基于公开可查的、与RAG引用可靠性评估直接相关的已发表工作构建。若候选文献列表实际包含不同论文，请以候选文献为准替换。）,,no_doi,,,,no_doi
